transcript_id	gene_id	length	parent_name	l_utr5	l_utr3	l_cds
YHR177W_mRNA	YHR177W	1632	YHR177W	97	176	1359
YHR180C-B_mRNA	YHR180C-B	375	YHR180C-B	97	176	102
YHR180W_mRNA	YHR180W	762	YHR180W	97	176	489
YHR180W-A_mRNA	YHR180W-A	453	YHR180W-A	97	176	180
YHR182C-A_mRNA	YHR182C-A	744	YHR182C-A	97	176	471
YHR182W_mRNA	YHR182W	2628	YHR182W	97	176	2355
YHR193C-A_mRNA	YHR193C-A	645	YHR193C-A	97	176	372
YHR202W_mRNA	YHR202W	2079	YHR202W	97	176	1806
YHR210C_mRNA	YHR210C	1296	YHR210C	97	176	1023
YHR212C_mRNA	YHR212C	606	YHR212C	97	176	333
YHR212W-A_mRNA	YHR212W-A	474	YHR212W-A	97	176	201
YHR213W_mRNA	YHR213W	867	YHR213W	97	176	594
YHR213W-A_mRNA	YHR213W-A	504	YHR213W-A	97	176	231
YHR213W-B_mRNA	YHR213W-B	570	YHR213W-B	97	176	297
YHR214C-B_pre-mRNA	YHR214C-B	5653	YHR214C-B	NA	NA	NA
YHR214C-D_mRNA	YHR214C-D	564	YHR214C-D	97	176	291
YHR214C-E_mRNA	YHR214C-E	570	YHR214C-E	97	176	297
YHR214W_mRNA	YHR214W	882	YHR214W	97	176	609
YHR214W-A_mRNA	YHR214W-A	756	YHR214W-A	97	176	483
YHR217C_mRNA	YHR217C	732	YHR217C	97	176	459
YHR218W_mRNA	YHR218W	2082	YHR218W	97	176	1809
YHR218W_pre-mRNA	YHR218W	2181	YHR218W	97	176	1908
YHR218W-A_mRNA	YHR218W-A	588	YHR218W-A	97	176	315
YHR219C-A_mRNA	YHR219C-A	753	YHR219C-A	97	176	480
YHR219W_mRNA	YHR219W	2145	YHR219W	97	176	1872
YIL006W_mRNA	YIA6	1392	YIL006W	97	176	1119
YNL263C_mRNA	YIF1	1188	YNL263C	143	103	942
YPL201C_mRNA	YIG1	1656	YPL201C	97	176	1383
YCR059C_mRNA	YIH1	1047	YCR059C	97	176	774
YIL001W_mRNA	YIL001W	1812	YIL001W	97	176	1539
YIL002W-A_mRNA	YIL002W-A	449	YIL002W-A	42	200	207
YIL012W_mRNA	YIL012W	612	YIL012W	97	176	339
YIL014C-A_mRNA	YIL014C-A	585	YIL014C-A	97	176	312
YIL020C-A_mRNA	YIL020C-A	609	YIL020C-A	97	176	336
YIL021C-A_mRNA	YIL021C-A	540	YIL021C-A	97	176	267
YIL024C_mRNA	YIL024C	739	YIL024C	52	120	567
YIL025C_mRNA	YIL025C	645	YIL025C	97	176	372
YIL028W_mRNA	YIL028W	669	YIL028W	97	176	396
YIL029C_mRNA	YIL029C	699	YIL029C	97	176	426
YIL029W-A_mRNA	YIL029W-A	642	YIL029W-A	97	176	369
YIL030W-A_mRNA	YIL030W-A	609	YIL030W-A	97	176	336
YIL032C_mRNA	YIL032C	627	YIL032C	97	176	354
YIL046W-A_mRNA	YIL046W-A	435	YIL046W-A	97	176	162
YIL047C-A_mRNA	YIL047C-A	639	YIL047C-A	97	176	366
YIL054W_mRNA	YIL054W	588	YIL054W	97	176	315
YIL055C_mRNA	YIL055C	2154	YIL055C	97	176	1881
YIL058W_mRNA	YIL058W	555	YIL058W	97	176	282
YIL059C_mRNA	YIL059C	636	YIL059C	97	176	363
YIL060W_mRNA	YIL060W	705	YIL060W	97	176	432
YIL066W-A_mRNA	YIL066W-A	714	YIL066W-A	97	176	441
YIL067C_mRNA	YIL067C	2159	YIL067C	59	66	2034
YIL068W-A_mRNA	YIL068W-A	654	YIL068W-A	97	176	381
YIL071W-A_mRNA	YIL071W-A	747	YIL071W-A	97	176	474
YIL077C_mRNA	YIL077C	1233	YIL077C	97	176	960
YIL082W_mRNA	YIL082W	1143	YIL082W	97	176	870
YIL082W-A_pre-mRNA	YIL082W-A	4768	YIL082W-A	NA	NA	NA
YIL086C_mRNA	YIL086C	579	YIL086C	97	176	306
YIL089W_mRNA	YIL089W	888	YIL089W	97	176	615
YIL092W_mRNA	YIL092W	2172	YIL092W	97	176	1899
YIL100C-A_mRNA	YIL100C-A	609	YIL100C-A	97	176	336
YIL100W_mRNA	YIL100W	624	YIL100W	97	176	351
YIL102C_mRNA	YIL102C	576	YIL102C	97	176	303
YIL102C-A_mRNA	YIL102C-A	649	YIL102C-A	55	369	225
YIL105W-A_mRNA	YIL105W-A	411	YIL105W-A	97	176	138
YIL108W_mRNA	YIL108W	2245	YIL108W	24	133	2088
YIL115W-A_mRNA	YIL115W-A	642	YIL115W-A	97	176	369
YIL134C-A_mRNA	YIL134C-A	474	YIL134C-A	97	176	201
YIL141W_mRNA	YIL141W	660	YIL141W	97	176	387
YIL142C-A_mRNA	YIL142C-A	603	YIL142C-A	97	176	330
YIL152W_mRNA	YIL152W	978	YIL152W	97	176	705
YIL156W-A_mRNA	YIL156W-A	672	YIL156W-A	97	176	399
YIL156W-B_mRNA	YIL156W-B	334	YIL156W-B	8	107	219
YIL156W-B_pre-mRNA	YIL156W-B	396	YIL156W-B	8	107	281
YIL161W_mRNA	YIL161W	757	YIL161W	10	42	705
YIL163C_mRNA	YIL163C	624	YIL163C	97	176	351
YIL165C_mRNA	YIL165C	630	YIL165C	97	176	357
YIL166C_mRNA	YIL166C	1899	YIL166C	97	176	1626
YIL167W	YIL167W	1287	YIL167W	NA	NA	NA
YIL169C_mRNA	YIL169C	3258	YIL169C	97	176	2985
YIL170W_mRNA	YIL170W	1644	YIL170W	NA	NA	NA
YIL171W_mRNA	YIL171W	600	YIL171W	NA	NA	NA
YIL171W-A_mRNA	YIL171W-A	723	YIL171W-A	97	176	450
YIL174W_mRNA	YIL174W	498	YIL174W	NA	NA	NA
YIL175W_mRNA	YIL175W	588	YIL175W	NA	NA	NA
YIL177C_mRNA	YIL177C	5547	YIL177C	97	176	5274
YIL177C_pre-mRNA	YIL177C	5935	YIL177C	97	176	5662
YIL177W-A_mRNA	YIL177W-A	753	YIL177W-A	97	176	480
YMR152W_mRNA	YIM1	1182	YMR152W	11	76	1095
YMR151W_mRNA	YIM2	708	YMR151W	97	176	435
YGR172C_mRNA	YIP1	901	YGR172C	37	120	744
YNL044W_mRNA	YIP3	778	YNL044W	85	165	528
YNL044W_pre-mRNA	YIP3	857	YNL044W	85	165	607
YGL198W_mRNA	YIP4	779	YGL198W	22	52	705
YGL161C_mRNA	YIP5	1172	YGL161C	109	133	930
YIR007W_mRNA	YIR007W	2565	YIR007W	97	176	2292
YIR014W_mRNA	YIR014W	999	YIR014W	97	176	726
YIR016W_mRNA	YIR016W	924	YIR016W	50	79	795
YIR017W-A_mRNA	YIR017W-A	870	YIR017W-A	97	176	597
YIR018C-A_mRNA	YIR018C-A	408	YIR018C-A	97	176	135
YIR020C_mRNA	YIR020C	573	YIR020C	97	176	300
YIR020C-B_mRNA	YIR020C-B	1005	YIR020C-B	97	176	732
YIR020W-A_mRNA	YIR020W-A	513	YIR020W-A	97	176	240
YIR021W-A_mRNA	YIR021W-A	483	YIR021W-A	97	176	210
YIR023C-A_mRNA	YIR023C-A	594	YIR023C-A	97	176	321
YIR030W-A_mRNA	YIR030W-A	654	YIR030W-A	97	176	381
YIR035C_mRNA	YIR035C	902	YIR035C	60	80	762
YIR036W-A_mRNA	YIR036W-A	672	YIR036W-A	97	176	399
YIR040C_mRNA	YIR040C	603	YIR040C	97	176	330
YIR042C_mRNA	YIR042C	981	YIR042C	97	176	708
YIR043C	YIR043C	1407	YIR043C	NA	NA	NA
YJL007C_mRNA	YJL007C	585	YJL007C	97	176	312
YJL009W_mRNA	YJL009W	597	YJL009W	97	176	324
YJL015C_mRNA	YJL015C	555	YJL015C	97	176	282
YJL016W_mRNA	YJL016W	1956	YJL016W	97	176	1683
YJL020W-A_mRNA	YJL020W-A	528	YJL020W-A	97	176	255
YJL022W_mRNA	YJL022W	579	YJL022W	97	176	306
YJL026C-A_mRNA	YJL026C-A	492	YJL026C-A	97	176	219
YJL027C_mRNA	YJL027C	687	YJL027C	97	176	414
YJL028W_mRNA	YJL028W	606	YJL028W	97	176	333
YJL032W_mRNA	YJL032W	585	YJL032W	97	176	312
YJL043W_mRNA	YJL043W	1044	YJL043W	97	176	771
YJL045W_mRNA	YJL045W	2175	YJL045W	97	176	1902
YJL047C-A_mRNA	YJL047C-A	405	YJL047C-A	97	176	132
YJL049W_mRNA	YJL049W	1623	YJL049W	97	176	1350
YJL052C-A_mRNA	YJL052C-A	390	YJL052C-A	97	176	117
YJL055W_mRNA	YJL055W	821	YJL055W	22	64	735
YJL064W_mRNA	YJL064W	666	YJL064W	97	176	393
YJL067W_mRNA	YJL067W	621	YJL067W	97	176	348
YJL068C_mRNA	YJL068C	1170	YJL068C	97	176	897
YJL070C_mRNA	YJL070C	2937	YJL070C	97	176	2664
YJL077W-A_mRNA	YJL077W-A	357	YJL077W-A	97	176	84
YJL077W-B_mRNA	YJL077W-B	369	YJL077W-B	97	176	96
YJL086C_mRNA	YJL086C	639	YJL086C	97	176	366
YJL107C_mRNA	YJL107C	1434	YJL107C	97	176	1161
YJL113W_pre-mRNA	YJL113W	4918	YJL113W	NA	NA	NA
YJL114W_mRNA	YJL114W	951	YJL114W	97	176	678
YJL118W_mRNA	YJL118W	930	YJL118W	97	176	657
YJL119C_mRNA	YJL119C	594	YJL119C	97	176	321
YJL120W_mRNA	YJL120W	594	YJL120W	97	176	321
YJL127C-B_mRNA	YJL127C-B	429	YJL127C-B	97	176	156
YJL127W-A_mRNA	YJL127W-A	387	YJL127W-A	97	176	114
YJL132W_mRNA	YJL132W	2523	YJL132W	97	176	2250
YJL133C-A_mRNA	YJL133C-A	495	YJL133C-A	97	176	222
YJL135W_mRNA	YJL135W	588	YJL135W	97	176	315
YJL136W-A_mRNA	YJL136W-A	354	YJL136W-A	97	176	81
YJL144W_mRNA	YJL144W	585	YJL144W	97	176	312
YJL147C_mRNA	YJL147C	1419	YJL147C	97	176	1146
YJL150W_mRNA	YJL150W	573	YJL150W	97	176	300
YJL152W_mRNA	YJL152W	630	YJL152W	97	176	357
YJL156W-A_mRNA	YJL156W-A	492	YJL156W-A	97	176	219
YJL160C_mRNA	YJL160C	1134	YJL160C	97	176	861
YJL163C_mRNA	YJL163C	1938	YJL163C	97	176	1665
YJL169W_mRNA	YJL169W	639	YJL169W	97	176	366
YJL171C_mRNA	YJL171C	1398	YJL171C	32	178	1188
YJL175W_mRNA	YJL175W	783	YJL175W	97	176	510
YJL181W_mRNA	YJL181W	2106	YJL181W	97	176	1833
YJL182C_mRNA	YJL182C	588	YJL182C	97	176	315
YJL193W_mRNA	YJL193W	1479	YJL193W	97	176	1206
YJL195C_mRNA	YJL195C	972	YJL195C	97	176	699
YJL197C-A_mRNA	YJL197C-A	552	YJL197C-A	97	176	279
YJL202C_mRNA	YJL202C	618	YJL202C	97	176	345
YJL206C_mRNA	YJL206C	2547	YJL206C	97	176	2274
YJL211C_mRNA	YJL211C	714	YJL211C	97	176	441
YJL213W_mRNA	YJL213W	1266	YJL213W	97	176	993
YJL215C_mRNA	YJL215C	630	YJL215C	97	176	357
YJL218W_mRNA	YJL218W	811	YJL218W	53	170	588
YJL220W_mRNA	YJL220W	723	YJL220W	97	176	450
YJL222W-A_mRNA	YJL222W-A	498	YJL222W-A	97	176	225
YJL222W-B_mRNA	YJL222W-B	408	YJL222W-B	97	176	135
YJL225C_mRNA	YJL225C	5547	YJL225C	97	176	5274
YJL225C_pre-mRNA	YJL225C	5935	YJL225C	97	176	5662
YJL225W-A_mRNA	YJL225W-A	753	YJL225W-A	97	176	480
YJR003C_mRNA	YJR003C	1830	YJR003C	97	176	1557
YJR011C_mRNA	YJR011C	907	YJR011C	45	79	783
YJR012C_mRNA	YJR012C	894	YJR012C	97	176	621
YJR015W_mRNA	YJR015W	1803	YJR015W	97	176	1530
YJR018W_mRNA	YJR018W	633	YJR018W	97	176	360
YJR020W_mRNA	YJR020W	603	YJR020W	97	176	330
YJR023C_mRNA	YJR023C	672	YJR023C	97	176	399
YJR027W_pre-mRNA	YJR027W	5539	YJR027W	NA	NA	NA
YJR029W_pre-mRNA	YJR029W	5539	YJR029W	NA	NA	NA
YJR030C_mRNA	YJR030C	2508	YJR030C	97	176	2235
YJR037W_mRNA	YJR037W	654	YJR037W	97	176	381
YJR038C_mRNA	YJR038C	633	YJR038C	97	176	360
YJR039W_mRNA	YJR039W	3636	YJR039W	97	176	3363
YJR056C_mRNA	YJR056C	1025	YJR056C	190	127	708
YJR061W_mRNA	YJR061W	3078	YJR061W	97	176	2805
YJR071W_mRNA	YJR071W	639	YJR071W	97	176	366
YJR079W_mRNA	YJR079W	600	YJR079W	97	176	327
YJR079W_pre-mRNA	YJR079W	1305	YJR079W	97	176	1032
YJR084W_mRNA	YJR084W	1542	YJR084W	97	176	1269
YJR085C_mRNA	YJR085C	439	YJR085C	26	98	315
YJR087W_mRNA	YJR087W	621	YJR087W	97	176	348
YJR096W_mRNA	YJR096W	1052	YJR096W	122	84	846
YJR098C_mRNA	YJR098C	2241	YJR098C	97	176	1968
YJR107W_mRNA	YJR107W	1257	YJR107W	97	176	984
YJR111C_mRNA	YJR111C	1122	YJR111C	97	176	849
YJR112W-A_mRNA	YJR112W-A	458	YJR112W-A	20	111	327
YJR112W-A_pre-mRNA	YJR112W-A	507	YJR112W-A	20	111	376
YJR114W_mRNA	YJR114W	663	YJR114W	97	176	390
YJR115W_mRNA	YJR115W	780	YJR115W	97	176	507
YJR120W_mRNA	YJR120W	621	YJR120W	97	176	348
YJR124C_mRNA	YJR124C	1589	YJR124C	59	186	1344
YJR128W_mRNA	YJR128W	630	YJR128W	97	176	357
YJR140W-A_mRNA	YJR140W-A	420	YJR140W-A	97	176	147
YJR141W_mRNA	YJR141W	1314	YJR141W	97	176	1041
YJR142W_mRNA	YJR142W	1299	YJR142W	97	176	1026
YJR146W_mRNA	YJR146W	624	YJR146W	97	176	351
YJR149W_mRNA	YJR149W	1485	YJR149W	97	176	1212
YJR151W-A_mRNA	YJR151W-A	321	YJR151W-A	97	176	48
YJR154W_mRNA	YJR154W	1311	YJR154W	97	176	1038
YJR157W_mRNA	YJR157W	633	YJR157W	97	176	360
YJR162C_mRNA	YJR162C	621	YJR162C	97	176	348
YKL095W_mRNA	YJU2	1107	YKL095W	97	176	834
YKL094W_mRNA	YJU3	1054	YKL094W	23	92	939
YLR200W_mRNA	YKE2	615	YLR200W	97	176	342
YIL023C_mRNA	YKE4	1311	YIL023C	97	176	1038
YKL018C-A_mRNA	YKL018C-A	502	YKL018C-A	53	152	297
YKL023C-A_mRNA	YKL023C-A	498	YKL023C-A	97	176	225
YKL023W_mRNA	YKL023W	1104	YKL023W	97	176	831
YKL030W_mRNA	YKL030W	876	YKL030W	97	176	603
YKL031W_mRNA	YKL031W	684	YKL031W	97	176	411
YKL033W-A_mRNA	YKL033W-A	887	YKL033W-A	106	73	708
YKL036C_mRNA	YKL036C	663	YKL036C	97	176	390
YKL044W_mRNA	YKL044W	591	YKL044W	97	176	318
YKL050C_mRNA	YKL050C	3039	YKL050C	97	176	2766
YKL053W_mRNA	YKL053W	645	YKL053W	97	176	372
YKL063C_mRNA	YKL063C	871	YKL063C	196	174	501
YKL065W-A_mRNA	YKL065W-A	492	YKL065W-A	97	176	219
YKL066W_mRNA	YKL066W	714	YKL066W	97	176	441
YKL068W-A_mRNA	YKL068W-A	616	YKL068W-A	45	337	234
YKL069W_mRNA	YKL069W	610	YKL069W	30	40	540
YKL070W_mRNA	YKL070W	780	YKL070W	97	176	507
YKL071W_mRNA	YKL071W	1041	YKL071W	97	176	768
YKL075C_mRNA	YKL075C	1623	YKL075C	97	176	1350
YKL077W_mRNA	YKL077W	1553	YKL077W	113	264	1176
YKL083W_mRNA	YKL083W	885	YKL083W	97	176	612
YKL091C_mRNA	YKL091C	1203	YKL091C	97	176	930
YKL096C-B_mRNA	YKL096C-B	420	YKL096C-B	97	176	147
YKL097C_mRNA	YKL097C	681	YKL097C	97	176	408
YKL100W-A_mRNA	YKL100W-A	360	YKL100W-A	97	176	87
YKL102C_mRNA	YKL102C	576	YKL102C	97	176	303
YKL106C-A_mRNA	YKL106C-A	390	YKL106C-A	97	176	117
YKL107W_mRNA	YKL107W	1200	YKL107W	97	176	927
YKL111C_mRNA	YKL111C	606	YKL111C	97	176	333
YKL115C_mRNA	YKL115C	663	YKL115C	97	176	390
YKL118W_mRNA	YKL118W	582	YKL118W	97	176	309
YKL123W_mRNA	YKL123W	651	YKL123W	97	176	378
YKL131W_mRNA	YKL131W	792	YKL131W	97	176	519
YKL133C_mRNA	YKL133C	1452	YKL133C	13	50	1389
YKL136W_mRNA	YKL136W	669	YKL136W	97	176	396
YKL145W-A_mRNA	YKL145W-A	363	YKL145W-A	97	176	90
YKL147C_mRNA	YKL147C	888	YKL147C	97	176	615
YKL151C_mRNA	YKL151C	1284	YKL151C	97	176	1011
YKL153W_mRNA	YKL153W	780	YKL153W	97	176	507
YKL156C-A_mRNA	YKL156C-A	387	YKL156C-A	97	176	114
YKL162C_mRNA	YKL162C	1479	YKL162C	97	176	1206
YKL162C-A_mRNA	YKL162C-A	423	YKL162C-A	97	176	150
YKL165C-A_mRNA	YKL165C-A	504	YKL165C-A	97	176	231
YKL169C_mRNA	YKL169C	654	YKL169C	97	176	381
YKL177W_mRNA	YKL177W	609	YKL177W	97	176	336
YKL183C-A_mRNA	YKL183C-A	483	YKL183C-A	97	176	210
YKL202W_mRNA	YKL202W	852	YKL202W	97	176	579
YKL222C_mRNA	YKL222C	2388	YKL222C	97	176	2115
YKL223W_mRNA	YKL223W	603	YKL223W	97	176	330
YKL225W_mRNA	YKL225W	618	YKL225W	97	176	345
YKR005C_mRNA	YKR005C	1848	YKR005C	97	176	1575
YKR005C_pre-mRNA	YKR005C	1917	YKR005C	97	176	1644
YKR011C_mRNA	YKR011C	1332	YKR011C	97	176	1059
YKR012C_mRNA	YKR012C	648	YKR012C	97	176	375
YKR015C_mRNA	YKR015C	1977	YKR015C	97	176	1704
YKR018C_mRNA	YKR018C	2321	YKR018C	39	107	2175
YKR023W_mRNA	YKR023W	1702	YKR023W	48	64	1590
YKR032W_mRNA	YKR032W	585	YKR032W	97	176	312
YKR033C_mRNA	YKR033C	696	YKR033C	97	176	423
YKR040C_mRNA	YKR040C	774	YKR040C	97	176	501
YKR041W_mRNA	YKR041W	1023	YKR041W	97	176	750
YKR045C_mRNA	YKR045C	822	YKR045C	97	176	549
YKR047W_mRNA	YKR047W	576	YKR047W	97	176	303
YKR051W_mRNA	YKR051W	1444	YKR051W	117	73	1254
YKR070W_mRNA	YKR070W	1329	YKR070W	97	176	1056
YKR073C_mRNA	YKR073C	591	YKR073C	97	176	318
YKR075C_mRNA	YKR075C	1194	YKR075C	97	176	921
YKR075W-A_mRNA	YKR075W-A	540	YKR075W-A	97	176	267
YKR078W_mRNA	YKR078W	2028	YKR078W	97	176	1755
YKR104W_mRNA	YKR104W	1191	YKR104W	97	176	918
YKL196C_mRNA	YKT6	857	YKL196C	76	181	600
YMR284W_mRNA	YKU70	1953	YMR284W	46	101	1806
YMR106C_mRNA	YKU80	2160	YMR106C	97	176	1887
YHL014C_mRNA	YLF2	1488	YHL014C	97	176	1215
YPR125W_mRNA	YLH47	1635	YPR125W	101	172	1362
YLL006W-A_mRNA	YLL006W-A	447	YLL006W-A	97	176	174
YLL007C_mRNA	YLL007C	2264	YLL007C	81	188	1995
YLL016W_mRNA	YLL016W	3417	YLL016W	NA	NA	NA
YLL017W_mRNA	YLL017W	582	YLL017W	NA	NA	NA
YLL019W-A_mRNA	YLL019W-A	363	YLL019W-A	97	176	90
YLL020C_mRNA	YLL020C	576	YLL020C	97	176	303
YLL032C_mRNA	YLL032C	2748	YLL032C	97	176	2475
YLL037W_mRNA	YLL037W	651	YLL037W	97	176	378
YLL044W_mRNA	YLL044W	717	YLL044W	97	176	444
YLL047W_mRNA	YLL047W	654	YLL047W	97	176	381
YLL053C_mRNA	YLL053C	729	YLL053C	97	176	456
YLL054C_mRNA	YLL054C	2802	YLL054C	97	176	2529
YLL056C_mRNA	YLL056C	1167	YLL056C	97	176	894
YLL058W_mRNA	YLL058W	1905	YLL058W	90	90	1725
YLL059C_mRNA	YLL059C	777	YLL059C	97	176	504
YLL065W_mRNA	YLL065W	621	YLL065W	97	176	348
YLL066C_mRNA	YLL066C	3888	YLL066C	97	176	3615
YLL066C_pre-mRNA	YLL066C	3987	YLL066C	97	176	3714
YLL066W-A_mRNA	YLL066W-A	753	YLL066W-A	97	176	480
YLL066W-B_mRNA	YLL066W-B	441	YLL066W-B	97	176	168
YLL067C_mRNA	YLL067C	3888	YLL067C	97	176	3615
YLL067C_pre-mRNA	YLL067C	3987	YLL067C	97	176	3714
YLL067W-A_mRNA	YLL067W-A	753	YLL067W-A	97	176	480
YLR001C_mRNA	YLR001C	2688	YLR001C	43	59	2586
YLR012C_mRNA	YLR012C	570	YLR012C	97	176	297
YLR030W_mRNA	YLR030W	1062	YLR030W	97	176	789
YLR031W_mRNA	YLR031W	831	YLR031W	97	176	558
YLR035C-A_mRNA	YLR035C-A	3738	YLR035C-A	97	176	3465
YLR036C_mRNA	YLR036C	826	YLR036C	1	216	609
YLR041W_mRNA	YLR041W	591	YLR041W	97	176	318
YLR042C_mRNA	YLR042C	756	YLR042C	97	176	483
YLR046C_mRNA	YLR046C	1083	YLR046C	97	176	810
YLR049C_mRNA	YLR049C	1629	YLR049C	239	106	1284
YLR050C_mRNA	YLR050C	756	YLR050C	97	176	483
YLR053C_mRNA	YLR053C	597	YLR053C	97	176	324
YLR072W_mRNA	YLR072W	2203	YLR072W	38	86	2079
YLR076C_mRNA	YLR076C	693	YLR076C	97	176	420
YLR101C_mRNA	YLR101C	666	YLR101C	97	176	393
YLR108C_mRNA	YLR108C	1728	YLR108C	97	176	1455
YLR111W_mRNA	YLR111W	603	YLR111W	97	176	330
YLR112W_mRNA	YLR112W	618	YLR112W	43	158	417
YLR118C_mRNA	YLR118C	828	YLR118C	62	85	681
YLR120W-A_mRNA	YLR120W-A	372	YLR120W-A	97	176	99
YLR122C_mRNA	YLR122C	648	YLR122C	97	176	375
YLR123C_mRNA	YLR123C	600	YLR123C	97	176	327
YLR124W_mRNA	YLR124W	615	YLR124W	97	176	342
YLR125W_mRNA	YLR125W	681	YLR125W	97	176	408
YLR126C_mRNA	YLR126C	1026	YLR126C	97	176	753
YLR140W_mRNA	YLR140W	597	YLR140W	97	176	324
YLR146W-A_mRNA	YLR146W-A	284	YLR146W-A	9	89	186
YLR149C_mRNA	YLR149C	2463	YLR149C	97	176	2190
YLR149C-A_mRNA	YLR149C-A	357	YLR149C-A	97	176	84
YLR152C_mRNA	YLR152C	1984	YLR152C	155	101	1728
YLR154C-G_mRNA	YLR154C-G	420	YLR154C-G	97	176	147
YLR154C-H_mRNA	YLR154C-H	402	YLR154C-H	97	176	129
YLR154W-A_mRNA	YLR154W-A	456	YLR154W-A	97	176	183
YLR154W-B_mRNA	YLR154W-B	435	YLR154W-B	97	176	162
YLR154W-E_mRNA	YLR154W-E	474	YLR154W-E	97	176	201
YLR154W-F_mRNA	YLR154W-F	411	YLR154W-F	97	176	138
YLR156C-A_mRNA	YLR156C-A	402	YLR156C-A	97	176	129
YLR156W_mRNA	YLR156W	615	YLR156W	97	176	342
YLR157C-B_pre-mRNA	YLR157C-B	5539	YLR157C-B	NA	NA	NA
YLR157C-C_mRNA	YLR157C-C	402	YLR157C-C	97	176	129
YLR157W-D_mRNA	YLR157W-D	483	YLR157W-D	97	176	210
YLR157W-E_mRNA	YLR157W-E	435	YLR157W-E	97	176	162
YLR159C-A_mRNA	YLR159C-A	402	YLR159C-A	97	176	129
YLR159W_mRNA	YLR159W	615	YLR159W	97	176	342
YLR161W_mRNA	YLR161W	615	YLR161W	97	176	342
YLR162W_mRNA	YLR162W	627	YLR162W	97	176	354
YLR163W-A_mRNA	YLR163W-A	384	YLR163W-A	97	176	111
YLR169W_mRNA	YLR169W	624	YLR169W	97	176	351
YLR171W_mRNA	YLR171W	660	YLR171W	97	176	387
YLR173W_mRNA	YLR173W	2097	YLR173W	97	176	1824
YLR177W_mRNA	YLR177W	2008	YLR177W	49	75	1884
YLR179C_mRNA	YLR179C	804	YLR179C	83	118	603
YLR184W_mRNA	YLR184W	618	YLR184W	97	176	345
YLR194C_mRNA	YLR194C	1035	YLR194C	97	176	762
YLR198C_mRNA	YLR198C	630	YLR198C	97	176	357
YLR202C_mRNA	YLR202C	597	YLR202C	97	176	324
YLR202C_pre-mRNA	YLR202C	713	YLR202C	97	176	440
YLR217W_mRNA	YLR217W	594	YLR217W	97	176	321
YLR222C-A_mRNA	YLR222C-A	501	YLR222C-A	97	176	228
YLR224W_mRNA	YLR224W	1578	YLR224W	332	139	1107
YLR225C_mRNA	YLR225C	1494	YLR225C	97	176	1221
YLR227W-B_pre-mRNA	YLR227W-B	5539	YLR227W-B	NA	NA	NA
YLR230W_mRNA	YLR230W	576	YLR230W	97	176	303
YLR232W_mRNA	YLR232W	618	YLR232W	97	176	345
YLR235C_mRNA	YLR235C	669	YLR235C	97	176	396
YLR236C_mRNA	YLR236C	594	YLR236C	97	176	321
YLR252W_mRNA	YLR252W	576	YLR252W	97	176	303
YLR255C_mRNA	YLR255C	451	YLR255C	29	71	351
YLR256W-A_mRNA	YLR256W-A	1593	YLR256W-A	97	176	1320
YLR257W_mRNA	YLR257W	1418	YLR257W	339	116	963
YLR264C-A_mRNA	YLR264C-A	387	YLR264C-A	97	176	114
YLR269C_mRNA	YLR269C	621	YLR269C	97	176	348
YLR271W_mRNA	YLR271W	1077	YLR271W	149	106	822
YLR278C_mRNA	YLR278C	4296	YLR278C	97	176	4023
YLR279W_mRNA	YLR279W	660	YLR279W	97	176	387
YLR280C_mRNA	YLR280C	621	YLR280C	97	176	348
YLR281C_mRNA	YLR281C	738	YLR281C	97	176	465
YLR282C_mRNA	YLR282C	612	YLR282C	97	176	339
YLR283W_mRNA	YLR283W	997	YLR283W	1	54	942
YLR285C-A_mRNA	YLR285C-A	441	YLR285C-A	97	176	168
YLR286W-A_mRNA	YLR286W-A	405	YLR286W-A	97	176	132
YLR287C_mRNA	YLR287C	1338	YLR287C	97	176	1065
YLR290C_mRNA	YLR290C	1047	YLR290C	28	188	831
YLR294C_mRNA	YLR294C	600	YLR294C	97	176	327
YLR296W_mRNA	YLR296W	597	YLR296W	97	176	324
YLR297W_mRNA	YLR297W	828	YLR297W	149	292	387
YLR299C-A_mRNA	YLR299C-A	363	YLR299C-A	97	176	90
YLR302C_mRNA	YLR302C	633	YLR302C	97	176	360
YLR307C-A_mRNA	YLR307C-A	534	YLR307C-A	97	176	261
YLR311C_mRNA	YLR311C	618	YLR311C	97	176	345
YLR312C_mRNA	YLR312C	1467	YLR312C	97	176	1194
YLR317W_mRNA	YLR317W	705	YLR317W	97	176	432
YLR326W_mRNA	YLR326W	1013	YLR326W	162	131	720
YLR334C_mRNA	YLR334C	651	YLR334C	97	176	378
YLR339C_mRNA	YLR339C	822	YLR339C	97	176	549
YLR342W-A_mRNA	YLR342W-A	444	YLR342W-A	97	176	171
YLR345W_mRNA	YLR345W	1707	YLR345W	71	109	1527
YLR346C_mRNA	YLR346C	576	YLR346C	97	176	303
YLR347W-A_mRNA	YLR347W-A	411	YLR347W-A	97	176	138
YLR349W_mRNA	YLR349W	777	YLR349W	97	176	504
YLR352W_mRNA	YLR352W	2694	YLR352W	97	176	2421
YLR358C_mRNA	YLR358C	834	YLR358C	97	176	561
YLR361C-A_mRNA	YLR361C-A	495	YLR361C-A	38	163	294
YLR363W-A_mRNA	YLR363W-A	480	YLR363W-A	56	169	255
YLR364C-A_mRNA	YLR364C-A	393	YLR364C-A	97	176	120
